"id","ageatdeath"
1,12.5219307624767
2,18.5068726169049
3,2.09692892802747
4,98.973321304062
5,0.559027895797044
6,4.52692419663072
7,8.91926477663219
8,13.2981198811725
9,72.3742134366018
10,10.082564567727
11,32.3281164037737
12,8.18514188835362
13,8.36744032334536
14,18.7828961437151
15,6.81229108013213
16,10.5560611234978
17,2.63738264027172
18,12.5310535445334
19,7.81916644658405
20,5.27805746826145
21,59.3839927824372
22,26.3635791827667
23,14.1797133492853
24,25.7423121419843
25,26.1452708188744
26,12.5233021746005
27,5.6586552457884
28,3.11029417645046
29,3.48888345398919
30,75.2068817006082
31,12.9226164767416
32,18.5640532610225
33,10.3449972492076
34,4.31132132187486
35,46.416618331987
36,9.01851230070102
37,17.1403597651359
38,8.14535806327927
39,8.04170911158335
40,10.082564567727
41,5.54641397669911
42,50.195810056985
43,34.1331508387498
44,49.4680835725113
45,27.749659514405
46,12.3760355073483
47,18.7885672931271
48,0.633564948569983
49,16.8030178387812
50,20.1042727789584
51,14.6609370873451
52,4.46605654452084
53,5.57829354889691
54,10.9017156444794
55,12.5758947723343
56,31.8925979309402
57,1.11836209494798
58,0.884942613076419
59,12.9545075429912
60,13.4564401857079
61,13.9457338722423
62,3.12993893958628
63,3.57284523561667
64,0.372685263864696
65,23.9141873424613
66,16.6226498514657
67,15.8369608005807
68,5.78712463378906
69,17.8476540454122
70,5.39682839997113
71,9.83649642731915
72,8.43634533848534
73,23.1597482997126
74,6.50694596770754
75,14.9521943286577
76,29.5410694776776
77,7.62029855470073
78,25.2064114193174
79,2.37651945176446
80,11.9346694568719
81,0.71113446727395
82,1.01046572672203
83,34.2578020952364
84,12.8380911631819
85,2.47264253340259
86,12.9312465615095
87,22.8385347301576
88,2.9412038763985
89,1.48153014015406
90,4.4340801644139
91,2.03510350031566
92,11.0593626830251
93,2.47701435396448
94,23.755441200871
95,6.94454956054688
96,3.567731869407
97,9.94555788072658
98,12.8543574013747
99,8.28077717836867
100,28.9496853746407
101,5.39682839997113
102,11.3277274969252
103,3.86193563473505
104,13.4564401857079
105,22.8385347301576
106,25.2045267581718
107,6.59345660067929
108,30.117486034191
109,21.7877256823953
110,3.0174093414098
111,10.4360851455004
112,19.0043529606968
113,27.6484067075628
114,35.70641290741
115,14.3485124054768
116,13.4920709999278
117,5.93110187178162
118,10.3509714729608
119,24.8638947018164
120,7.74187764110875
121,6.04145466502676
122,27.3038931364629
123,48.2668352662206
124,5.88479721453041
125,9.06218199754014
126,26.0902128637511
127,18.1303575857285
128,3.05265525047349
129,6.18160633350648
130,54.4693142059882
131,1.67893264442682
132,7.41316663824597
133,7.55181833128345
134,7.62029855470073
135,0.89674078312405
136,8.13368245963443
137,16.1982170579242
138,24.4348951455752
139,9.14435826564088
140,2.35027450870969
141,5.87568627177422
142,8.70257164114967
143,14.851242608818
144,9.96812955243844
145,13.8471087075748
146,1.52445933131089
147,14.0797452698493
148,10.8782145514371
149,12.3379150779366
150,18.7603517240825
151,11.0593626830251
152,23.1247162620041
153,16.9458202391454
154,15.7198684654179
155,2.09866580553353
156,23.1247162620041
157,4.47451893240213
158,1.74848072044551
159,1.88021960696775
160,12.2005236894516
161,8.86541325411503
162,12.9585736463393
163,21.9831191545661
164,10.7651521485663
165,7.13541182130575
166,9.65005093390002
167,8.4879828686826
168,15.8456151517655
169,19.0507463867518
170,10.2824690375001
171,11.1258810304834
172,35.3914737414627
173,15.5286591904611
174,5.6586552457884
175,10.2272587731005
176,13.9073512881043
177,5.12959588039666
178,5.1351407058537
179,4.22244597460916
180,34.7683782202608
181,6.54102938668762
182,66.3590132652425
183,21.0037722984765
184,10.3524394603074
185,20.078324022794
186,12.9226164767416
187,8.63904909755955
188,9.56567493698454
189,16.6888215457252
190,39.2996711635447
191,11.4788099243814
192,6.43336728926668
193,20.0879272448208
194,16.2616473928737
195,15.6524134530959
196,1.47045990503953
197,18.7603517240825
198,9.77395805823006
199,26.7237763912104
200,8.10025382088497
201,7.17812156397849
202,5.50817259820178
203,8.1818070184804
204,8.09524259995669
205,20.462854720884
206,2.96717104008311
207,14.3528534337308
208,12.2180370949189
209,18.8009165611427
210,5.2328235093501
211,10.2184366201982
212,4.04320171661675
213,1.30138619570062
214,7.25214303429139
215,17.5966515040334
216,4.46263483911753
217,6.54746637213975
218,4.48355048846192
219,44.2393421768284
220,2.47264253340259
221,16.9074483972352
222,2.47558284923434
223,13.8272601813785
224,11.4822827469846
225,1.32571405922723
226,13.6709054896917
227,2.03510350031566
228,3.01282996374649
229,12.3286431582954
230,41.3886568210741
231,1.80323459580541
232,0.298148211091757
233,12.4229273523689
234,2.85590984392911
235,5.35926785342501
236,2.79110676319135
237,4.28386476589367
238,34.6870743930062
239,2.41392747312784
240,38.8255090412679
241,6.65569677203894
242,1.76455188604743
243,37.039133660072
244,4.11339436843991
245,9.94555788072658
246,0.520554478280246
247,120.820318621801
248,23.5798026981268
249,6.60937512495722
250,11.5808948362246
251,4.51924494561974
252,9.62838882347569
253,18.8390031649944
254,20.078324022794
255,40.9558397046944
256,20.9251622667961
257,5.78712463378906
258,2.28472787514329
259,7.5435233535245
260,14.9183368210899
261,7.32924624718726
262,3.0174093414098
263,14.3528534337308
264,22.512422068899
265,46.9008793102062
266,24.9203238810961
267,7.74187764110875
268,9.76041895156132
269,5.7278690985404
270,12.2956205341489
271,29.3328026455193
272,32.306541191854
273,28.3741830362838
274,11.0817665676438
275,12.5310535445334
276,2.5272827167064
277,8.17474929615855
278,5.57829354889691
279,0.780831717420369
280,27.4062416761891
281,5.4498328641057
282,20.1846602785619
283,24.3998508373423
284,6.79038629494607
285,7.59229612568543
286,14.146638114471
287,3.5294446516782
288,11.1306928326376
289,26.9228333609871
290,2.60828244965523
291,1.98857108884084
292,10.7783033046871
293,5.94617651775479
294,15.7198684654179
295,5.26061355462298
296,15.81814750966
297,5.8318015808446
298,11.3683141527032
299,3.91242367448285
300,2.49978183856719
301,20.3342061490861
302,3.09447856154293
303,25.5681469327512
304,9.77442967593513
305,20.8610269321564
306,46.9071443972174
307,8.37006490671842
308,2.10990611221737
309,11.8164277910711
310,18.8638421585014
311,0.713269924744964
312,1.27287147939205
313,5.06690933927894
314,29.0988726897125
315,12.9312465615095
316,4.66544126467569
317,12.421165767553
318,72.4921911730807
319,4.46605654452084
320,8.28195156824593
321,9.2902531693305
322,7.35300969099626
323,6.09623884376059
324,9.82217026602434
325,10.5637434345103
326,4.5261140121147
327,32.1778901774804
328,0.520554478280246
329,5.24666451383382
330,0.891587405931205
331,3.58031718200073
332,15.8369608005807
333,7.97450364195075
